latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2026-05-22T00:00,10.4,0.6,252,1027.1,95
2026-05-22T01:00,9.8,1,349,1027,100
2026-05-22T02:00,9.2,1.6,360,1027.3,100
2026-05-22T03:00,9.1,0.9,63,1027.5,99
2026-05-22T04:00,9,0.2,90,1027.7,98
2026-05-22T05:00,9.7,1,79,1027.8,97
2026-05-22T06:00,12.9,1.6,97,1028,91
2026-05-22T07:00,16.7,2.6,103,1028,75
2026-05-22T08:00,19.1,2.2,105,1027.7,68
2026-05-22T09:00,20.7,2.7,135,1027.5,62
2026-05-22T10:00,21.6,4.2,152,1027.3,56
2026-05-22T11:00,22.4,2.5,148,1027.1,52
2026-05-22T12:00,23.3,1.6,150,1027,51
2026-05-22T13:00,23.8,1.8,193,1026.8,48
2026-05-22T14:00,24.2,1.2,219,1026.8,47
2026-05-22T15:00,24.8,2.2,207,1026.6,44
2026-05-22T16:00,24.8,1.9,225,1026.2,47
2026-05-22T17:00,23.9,2,253,1026.1,54
2026-05-22T18:00,23.1,2.1,248,1025.8,72
2026-05-22T19:00,20.9,1,259,1026,81
2026-05-22T20:00,18.3,0.4,270,1026.3,88
2026-05-22T21:00,16.5,0.4,180,1026.4,85
2026-05-22T22:00,15.4,0.4,117,1026.4,92
2026-05-22T23:00,14.1,1,281,1026.6,96
2026-05-23T00:00,13.1,0.8,315,1026.6,99
2026-05-23T01:00,12.7,1.3,333,1026.6,93
2026-05-23T02:00,12.1,1.5,67,1026.8,93
2026-05-23T03:00,11.5,1.5,50,1027,96
2026-05-23T04:00,11.2,1,22,1027.4,97
2026-05-23T05:00,12,1.4,16,1027.6,93
2026-05-23T06:00,14.7,1.6,90,1027.7,91
2026-05-23T07:00,18.2,1.4,106,1027.7,80
2026-05-23T08:00,21.3,1.2,99,1027.6,69
2026-05-23T09:00,23.6,0.6,72,1028,61
2026-05-23T10:00,24.9,1.1,225,1027.9,54
2026-05-23T11:00,25.3,3.1,187,1027.7,48
2026-05-23T12:00,25.9,1.9,246,1027.9,45
2026-05-23T13:00,26.7,2.9,180,1027.8,47
2026-05-23T14:00,26.9,3.6,234,1027.5,48
2026-05-23T15:00,27.6,3,259,1027.2,44
2026-05-23T16:00,27.4,3.6,338,1027.2,44
2026-05-23T17:00,26.3,3.3,324,1027.3,49
2026-05-23T18:00,25.1,3.3,298,1027.3,57
2026-05-23T19:00,22.9,2.5,309,1027.3,62
2026-05-23T20:00,20.5,1.6,330,1027.8,71
2026-05-23T21:00,19.1,2.3,329,1028.2,73
2026-05-23T22:00,18.2,0.6,342,1028.2,81
2026-05-23T23:00,17.8,2.3,355,1028.3,79
2026-05-24T00:00,16.9,1.2,351,1028.3,81
2026-05-24T01:00,16.3,1.6,353,1028.2,88
2026-05-24T02:00,16.2,3.7,354,1028.8,84
2026-05-24T03:00,16.5,3,349,1029.1,86
2026-05-24T04:00,15.8,1.4,344,1029.3,89
2026-05-24T05:00,16.4,2.7,339,1029.5,90
2026-05-24T06:00,18.3,2.2,350,1029.6,86
2026-05-24T07:00,20.8,1.3,333,1030.1,81
2026-05-24T08:00,23.9,2.7,360,1029.9,70
2026-05-24T09:00,25.8,3.2,14,1030,61
2026-05-24T10:00,26.9,2.5,23,1029.8,53
2026-05-24T11:00,27.9,2.4,351,1029.7,49
2026-05-24T12:00,28.3,3.8,348,1029.7,46
2026-05-24T13:00,28.5,4.5,360,1029.1,44
2026-05-24T14:00,28.7,3.9,9,1029.1,42
2026-05-24T15:00,28.5,4.7,9,1028.9,40
2026-05-24T16:00,27.8,4.9,9,1029.1,43
2026-05-24T17:00,26.7,4.2,349,1029.2,50
2026-05-24T18:00,25.5,4.5,358,1029.2,54
2026-05-24T19:00,23.7,3.1,353,1029.6,62
2026-05-24T20:00,22.2,2.5,356,1029.8,64
2026-05-24T21:00,21.2,2.2,350,1030,65
2026-05-24T22:00,20.1,3.1,356,1030.3,70
2026-05-24T23:00,19.3,3.5,341,1030.4,74
2026-05-25T00:00,18.4,0.6,270,1030.5,79
2026-05-25T01:00,17,2,349,1030.6,85
2026-05-25T02:00,16,1.9,323,1030.9,92
2026-05-25T03:00,15.7,1.8,342,1030.9,90
2026-05-25T04:00,15.1,0.8,346,1031,95
2026-05-25T05:00,16,1.5,40,1031.1,87
2026-05-25T06:00,18.3,0.6,18,1031.5,85
2026-05-25T07:00,21.7,2.7,94,1031.9,60
2026-05-25T08:00,23.5,2.5,90,1031.6,55
2026-05-25T09:00,25.1,2.3,90,1031.2,46
2026-05-25T10:00,26.6,1.8,58,1031.4,42
2026-05-25T11:00,27.7,3.5,3,1031.2,36
2026-05-25T12:00,28.1,4.7,5,1030.9,34
2026-05-25T13:00,28.9,3.1,7,1030.5,30
2026-05-25T14:00,29,4.9,29,1030.1,31
2026-05-25T15:00,28.9,4.9,34,1029.9,32
2026-05-25T16:00,28.5,5.6,25,1029.8,30
2026-05-25T17:00,27.4,5.2,20,1029.7,30
2026-05-25T18:00,25.7,5.1,9,1029.7,39
2026-05-25T19:00,23.2,3.9,20,1029.8,47
2026-05-25T20:00,21.3,2.6,17,1029.9,57
2026-05-25T21:00,19.9,2.8,39,1030.1,59
2026-05-25T22:00,19.4,2.1,22,1030,59
2026-05-25T23:00,17.9,1.9,360,1029.9,65
2026-05-26T00:00,17.4,1,68,1029.4,66
2026-05-26T01:00,16.1,0.6,90,1029.4,68
2026-05-26T02:00,14.8,2.3,59,1029.2,74
2026-05-26T03:00,14.6,1.3,117,1028.7,75
2026-05-26T04:00,13.9,1.6,120,1029.1,81
2026-05-26T05:00,14.4,1,101,1029,86
2026-05-26T06:00,17.5,0.9,153,1029,85
2026-05-26T07:00,21.8,2,84,1029,63
2026-05-26T08:00,23.6,2.9,110,1028,56
2026-05-26T09:00,25,3.3,90,1027.7,56
2026-05-26T10:00,26.3,3.5,109,1027.5,48
2026-05-26T11:00,27.4,2.5,135,1027,39
2026-05-26T12:00,28.2,2.7,159,1026.5,34
2026-05-26T13:00,28.4,2.8,196,1025.7,35
2026-05-26T14:00,28.6,3.7,212,1025.3,36
2026-05-26T15:00,28.9,3,220,1024.8,37
2026-05-26T16:00,28.9,2.8,219,1024.3,37
2026-05-26T17:00,28.6,2.9,242,1024,38
2026-05-26T18:00,27.5,2.3,265,1024,50
2026-05-26T19:00,24.9,0.5,225,1023.8,53
2026-05-26T20:00,22.7,1.6,300,1023.7,57
2026-05-26T21:00,21.5,1,323,1023.9,73
2026-05-26T22:00,21,2.1,22,1023.9,71
2026-05-26T23:00,20.5,1.8,13,1023.7,71
2026-05-27T00:00,19.8,1.9,24,1023.7,74
2026-05-27T01:00,18.3,2.5,342,1023.6,73
2026-05-27T02:00,17.2,0.4,243,1023.6,77
2026-05-27T03:00,16.8,1.8,328,1023.1,78
2026-05-27T04:00,16.9,3.8,348,1023.5,75
2026-05-27T05:00,17.5,1.7,324,1023.8,80
2026-05-27T06:00,19.3,2.7,356,1023.9,75
2026-05-27T07:00,22.2,3.8,12,1023.9,66
2026-05-27T08:00,23.9,4.9,7,1023.7,59
2026-05-27T09:00,25,3.8,24,1023.8,58
2026-05-27T10:00,26.4,5.2,34,1023.9,51
2026-05-27T11:00,27.1,6.1,11,1023.5,48
2026-05-27T12:00,27.8,5.8,4,1023,42
2026-05-27T13:00,28.3,6.4,360,1022.9,42
2026-05-27T14:00,28,6.8,7,1022.8,44
2026-05-27T15:00,27.8,6.7,8,1022.6,46
2026-05-27T16:00,27.2,6.2,360,1022.6,52
2026-05-27T17:00,26.3,6.3,9,1022.7,54
2026-05-27T18:00,25.2,4.7,2,1022.9,57
2026-05-27T19:00,23.4,4.1,5,1022.9,60
2026-05-27T20:00,21.9,3.8,12,1022.7,64
2026-05-27T21:00,21,3.1,7,1023.2,63
2026-05-27T22:00,20.3,3.2,14,1023.3,63
2026-05-27T23:00,19.1,1,349,1023.5,70
2026-05-28T00:00,18,1.7,306,1023.4,74
2026-05-28T01:00,16.9,1.4,286,1023.3,76
2026-05-28T02:00,15.5,0.3,45,1023.8,85
2026-05-28T03:00,15.3,1.2,72,1023.7,87
2026-05-28T04:00,16,1.2,90,1024,75
2026-05-28T05:00,16,1.6,90,1024,80
2026-05-28T06:00,18.4,2,101,1024.5,68
2026-05-28T07:00,20.4,1.8,77,1024.5,61
2026-05-28T08:00,22.2,2.2,128,1023.9,58
2026-05-28T09:00,23.5,2.6,103,1023.9,57
2026-05-28T10:00,24.8,2,96,1023.5,54
2026-05-28T11:00,25.9,2.2,153,1023.4,50
2026-05-28T12:00,26.7,1.4,262,1023.1,47
2026-05-28T13:00,27.3,2,331,1022.9,44
2026-05-28T14:00,27.9,2.2,308,1022.7,40
2026-05-28T15:00,28.1,3,15,1022.5,39
2026-05-28T16:00,27.8,2.7,339,1022.6,42
2026-05-28T17:00,27.4,1.4,278,1022.3,46
2026-05-28T18:00,26.2,0.4,270,1022.2,57
2026-05-28T19:00,24.2,0.4,270,1021.9,65
2026-05-28T20:00,21.8,0.8,225,1022,70
2026-05-28T21:00,20,0.8,270,1022.7,75
2026-05-28T22:00,18.8,0.7,214,1023,86
2026-05-28T23:00,18.5,2.6,144,1023,81
2026-05-29T00:00,18.4,1.8,108,1023.1,76
2026-05-29T01:00,16.9,1.1,149,1023,83
2026-05-29T02:00,16.2,0.7,124,1023,89
2026-05-29T03:00,15.4,2.1,85,1023.1,94
2026-05-29T04:00,16,2.1,95,1023.1,87
2026-05-29T05:00,16.1,0.6,90,1023.5,89
2026-05-29T06:00,17.9,1.7,126,1023.9,88
2026-05-29T07:00,20.5,2.2,105,1024.1,74
2026-05-29T08:00,22.7,1.6,104,1023.5,69
2026-05-29T09:00,24.4,2.6,138,1024.1,62
2026-05-29T10:00,25.5,3.1,162,1023.8,60
2026-05-29T11:00,27,3.1,180,1023.6,54
2026-05-29T12:00,28,5.7,156,1022.9,48
2026-05-29T13:00,27.8,4.4,193,1023,51
2026-05-29T14:00,28.3,3.1,215,1022.5,48
2026-05-29T15:00,28.3,3.4,211,1022.7,48
2026-05-29T16:00,28.3,3.3,197,1022.1,47
2026-05-29T17:00,28.1,2.5,198,1022,49
2026-05-29T18:00,26.7,2.7,262,1022.1,59
2026-05-29T19:00,24.7,1.1,225,1021.6,72
2026-05-29T20:00,22.5,0.7,56,1021.6,82
2026-05-29T21:00,21,0.8,14,1022.1,88
2026-05-29T22:00,20.2,1.4,352,1022.1,88
2026-05-29T23:00,19.4,0.7,304,1021.8,90
2026-05-30T00:00,19,1,338,1021.6,91
2026-05-30T01:00,19.4,2.6,17,1021.3,87
2026-05-30T02:00,19.3,3.7,328,1021.7,93
2026-05-30T03:00,20,4.4,322,1021.2,88
2026-05-30T04:00,19,2.6,48,1021.3,91
2026-05-30T05:00,19.2,2.7,98,1021.9,89
2026-05-30T06:00,20.6,1.7,306,1021.2,81
2026-05-30T07:00,22.2,3.3,62,1021.5,76
2026-05-30T08:00,24.1,5.5,80,1020.5,72
2026-05-30T09:00,24.6,5.8,92,1020.7,65
2026-05-30T10:00,25.4,6.6,92,1020.2,67
2026-05-30T11:00,26.2,7.2,95,1019.8,62
2026-05-30T12:00,27.1,6.4,113,1019.8,55
2026-05-30T13:00,27.5,7,126,1019.3,49
2026-05-30T14:00,28,6.6,140,1018.5,47
2026-05-30T15:00,27.9,5.3,161,1017.9,48
2026-05-30T16:00,27.9,5,149,1017.3,50
2026-05-30T17:00,27.5,3.3,130,1016.8,54
2026-05-30T18:00,22.2,5.1,320,1016.1,61
2026-05-30T19:00,21,0.8,256,1020.6,71
2026-05-30T20:00,19.1,4.9,83,1018.8,82
2026-05-30T21:00,19.1,3.6,68,1017.4,79
2026-05-30T22:00,19.5,4.7,55,1019.8,77
2026-05-30T23:00,19.5,2.7,60,1017.8,71
2026-05-31T00:00,19.1,2.9,90,1015.9,74
2026-05-31T01:00,18.5,2.4,81,1015.6,82
2026-05-31T02:00,18.4,2.5,122,1016.4,88
2026-05-31T03:00,18.5,3.3,298,1015.8,81
2026-05-31T04:00,18.1,5,132,1016.4,80
2026-05-31T05:00,17.4,2.9,323,1015.1,89
2026-05-31T06:00,18.4,3.7,267,1015.4,89
2026-05-31T07:00,18.3,2.9,262,1015.3,79
2026-05-31T08:00,19.3,5.1,266,1015.8,70
2026-05-31T09:00,20,6.2,265,1016.1,64
2026-05-31T10:00,20.5,5.7,276,1016.1,59
2026-05-31T11:00,20.2,5.8,272,1016.6,59
2026-05-31T12:00,19.5,6.4,275,1016.7,63
2026-05-31T13:00,19.6,6.8,267,1016.7,62
2026-05-31T14:00,19.2,6.4,270,1016.2,64
2026-05-31T15:00,19.4,7.1,281,1016.6,63
2026-05-31T16:00,19.3,4.5,275,1016.4,66
2026-05-31T17:00,18.3,5.3,280,1016.2,69
2026-05-31T18:00,18.2,3.1,274,1016.9,75
2026-05-31T19:00,17.5,2.6,297,1017,73
2026-05-31T20:00,16.9,2.9,278,1017.5,73
2026-05-31T21:00,16.5,2.4,261,1017.9,75
2026-05-31T22:00,15.7,5,291,1018.2,66
2026-05-31T23:00,14.7,3,281,1018.3,71
